"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@KimKardashian and @khloekardashian inspiring me to chop all my hair off! I mean does it get any cuter than this?!… https://t.co/M3ECg9rQB9",FALSE,4,"KimKardashian",2018-11-25 23:37:20,TRUE,NA,"1066838276189896704","25365536","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nicolelynnsousa",0,FALSE,FALSE,NA,NA
"#cybermondaysale #sale Free #Gift With Purchase VANILLA &amp; COCONUT BATH BOMBS LOT OF 3 PACK  - 9 FIZZIE BALL SPA NAT… https://t.co/ijb1jecOF7",FALSE,0,NA,2018-11-25 23:37:15,TRUE,NA,"1066838255222513665",NA,"<a href=""http://twitter.com/1000OaksTraders"" rel=""nofollow"">ThousandOaksTradersTweetFeed</a>","1000OaksTraders",0,FALSE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:37:14,FALSE,NA,"1066838248578850816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rocketsships",1297,TRUE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:35:22,FALSE,NA,"1066837781270401025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adoreallure_",1297,TRUE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:34:36,FALSE,NA,"1066837586461802500",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","allegedlyhuntey",1297,TRUE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:34:31,FALSE,NA,"1066837565712478208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","toridecarlo",1297,TRUE,FALSE,NA,NA
"#cybermondaysale #sale Free #Gift With Purchase LAVENDER DREAMS BATH BOMBS LOT OF 3 PACK  - 9 FIZZIE BALL SPA NATUR… https://t.co/48BRwnm7mj",FALSE,0,NA,2018-11-25 23:34:15,TRUE,NA,"1066837497961795584",NA,"<a href=""http://twitter.com/1000OaksTraders"" rel=""nofollow"">ThousandOaksTradersTweetFeed</a>","1000OaksTraders",0,FALSE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:33:33,FALSE,NA,"1066837323361345536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yo_cierraaaaa35",1297,TRUE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:33:28,FALSE,NA,"1066837304168337410",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LilBitx3",1297,TRUE,FALSE,NA,NA
"@KUWTK win for me... Blizzard... @hulu for $.99/month for a year, and binge watching the Kardashians and catching u… https://t.co/aTs2RJmuit",FALSE,0,"KUWTK",2018-11-25 23:32:32,TRUE,NA,"1066837065994768384","84424885","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shawnaeh10",0,FALSE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:32:29,FALSE,NA,"1066837056033218560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_SandyMargarita",1297,TRUE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:32:27,FALSE,NA,"1066837047283871744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","romecarter99",1297,TRUE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:29:16,FALSE,NA,"1066836244947075072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itss_Reiana",1297,TRUE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:29:00,FALSE,NA,"1066836179742535680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TriLovee",1297,TRUE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:28:53,FALSE,NA,"1066836149682012160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","catmoraless",1297,TRUE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:28:27,FALSE,NA,"1066836040093184001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Brittanyyyy120",1297,TRUE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:28:19,FALSE,NA,"1066836008489152512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","isthatchaima",1297,TRUE,FALSE,NA,NA
"RT @rodashian: Tonight on #KUWTK !!

We loveeee when @KimKardashian gives us Cher vibes !✨ https://t.co/DK5LVabepr",FALSE,0,NA,2018-11-25 23:26:35,FALSE,NA,"1066835569660084224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rodashian",2,TRUE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:25:33,FALSE,NA,"1066835308665335808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drocktrot",1297,TRUE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:25:19,FALSE,NA,"1066835250553085952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lovelytima09",1297,TRUE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:25:12,FALSE,NA,"1066835221084033024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tstar3_",1297,TRUE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:23:37,FALSE,NA,"1066834824642486272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PurpBooth",1297,TRUE,FALSE,NA,NA
"RT @KendallJenner: learning to cope with anxiety isn’t easy, but sometimes opening up about the journey really does help ❤️ #KUWTK https://…",FALSE,0,NA,2018-11-25 23:21:47,FALSE,NA,"1066834362228977665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jo21wss",2210,TRUE,FALSE,NA,NA
"How do you have so much money and your ass/thighs look like that??? #KUWTK https://t.co/VaFaziIfLk",FALSE,2,NA,2018-11-25 23:21:12,FALSE,NA,"1066834214497263617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","corlwayprincess",0,FALSE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:20:37,FALSE,NA,"1066834069533519872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shanxxvi",1297,TRUE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:20:11,FALSE,NA,"1066833958355300353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KrysDuh16",1297,TRUE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:20:04,FALSE,NA,"1066833931448827904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maruqaa",1297,TRUE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:20:02,FALSE,NA,"1066833922581905408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jackievangg",1297,TRUE,FALSE,NA,NA
